A6376,"Notes verbales, unclassified and confidential files (Rome)",10,0,0.0
A6384,"Registers of mechanical drawings, single number series with 'M' prefix, foreign mechanical drawings and sketches",4,0,0.0
A6387,"Master index (nominal) to case files of Australian and Allied Repatriation beneficiaries/claimants from World War II and later conflicts, (various) single number series",2,0,0.0
A6423,"Correspondence files, lexicographical series by company initials, or abbreviated name, with subject number suffix [portion transferred to agency]",15,0,0.0
A6444,Eighth Menzies Ministry - register of Cabinet decisions,6,0,0.0
A6446,"Correspondence folders, unnumbered series (Noumea)",18,0,0.0
A6447,Unregistered files relating to the Administration of the Federal Capital Territory,7,0,0.0
A6458,Maps of atomic test sites,4,0,0.0
A6494,"Correspondence files, multiple number system with SPTS (South Pacific Top Secret) prefix",15,0,0.0
A6500,Submissions to the 'Inquiry into Medical Fees for Medical Benefits Purposes 1981',2,0,0.0
A6506,Folder of reference material,2,0,0.0
A6507,"Submissions, single number series",5,0,0.0
A6509,Department of Health calculations,2,0,0.0
A6516,Minister's General Briefs,6,0,0.0
A6520,"Administration files, single number series with 'A' prefix",93,0,0.0
A6534,The Australian Treaty Series,2,0,0.0
A6535,Taped sessions of Fraser Island Environmental Inquiry,90,0,0.0
A6540,"File registers for CRS A1533, Correspondence files, annual single number series, 1953",9,0,0.0
A6541,"Subject index cards to A800, correspondence files, single number series with 'S' [Staff] prefix",2,0,0.0
A6544,"Subject and nominal index cards to CRS A2130, correspondence files, annual single number series with 'S' [Staff and Management Services] prefix",7,0,0.0
A6545,"Movement and registration cards to CRS A2130, correspondence files, annual single number series with 'S' [Staff and Management Services] prefix",6,0,0.0
A6546,"Subject index cards to CRS A2130, correspondence files, annual single number series with 'S' [Staff and Management] prefix",4,0,0.0
A6587,"Inwards correspondence files, single number series with letter suffix",3,0,0.0
A6588,"Unregistered nominal rolls, pay lists, and associated accounting correspondence relating to the Queensland Contingents despatched to the South African (Boer) War",60,0,0.0
A6591,Claims for payment vouchers on the South Africa Contingents of the Queensland Defence Force,17,0,0.0
A6596,"Inward correspondence, annual single number series with alphanumeric  infix",2,0,0.0
A6600,South Africa pay ledgers of 5th Contingent Queensland Imperial Bushmen,3,0,0.0
A6652,Committee papers relating to the inquiry into Aboriginal education,67,0,0.0
A6668,Folders of papers relating to meetings of the Commonwealth Practitioners Board,13,0,0.0
A6675,Subject index to Trade Practices files in CRS A432 (and sub-index to CRS A5027),6,0,0.0
A6676,Nominal index cards to Trade Practices files in CRS A432 (and sub-index to CRS A5032),6,0,0.0
A6688,"Director-General's report and annexures, Royal Visit 1952",24,0,0.0
A6698,"Subject index cards to CRS A518, Correspondence files, multiple number series.",12,0,0.0
A6700,"Nominal index cards to recruitment files, annual single number series with R (Recruitment) prefix",2,0,0.0
A6707,"""Herde Bulletins"" [Folders of British Cabinet Office procedures]",2,0,0.0
A6708,Folders of Cabinet procedure and organisation proposals,2,0,0.0
A6709,"Cabinet Secretariat procedure files, single number series with ""CAB"" [Cabinet] prefix",5,0,0.0
A6711,"Manuscripts, plates, microfilm and microfiche associated with the preparation of 'Flora of Australia' volumes for publication",10,0,0.0
A6719,"Registration cards for CRS A4090, correspondence files, multiple number series",33,0,0.0
A6727,"Correspondence files, numerical series",2,0,0.0
A6728,"Correspondence files, multiple number series",4,0,0.0
A6740,Folders of Monthly Economic Reports from UK (United Kingdom) Missions,8,0,0.0
A6822,"Wartime Profits Tax files, multiple number series with 'WP' prefix",3,0,0.0
A6831,Policy and working files of the Adjutant-General (AG)/ Personnel Branch of Army Headquarters,4,0,0.0
A6835,Outward correspondence files of the Chief of the General Staff,14,0,0.0
A6836,Demi-Official (DO) correspondence files of the Chief of the General Staff,10,0,0.0
A6837,Outward correspondence files of the Vice or Deputy Chief of the General Staff,9,0,0.0
A6838,Demi-Official (DO) correspondence files of the Vice or Deputy Chief of the General Staff,3,0,0.0
A6846,"Records of, or concerning, the Army in Papua/New-Guinea",14,0,0.0
A6910,"Research files, single number series",81,0,0.0
A6912,"Registers of passports (renewals and endorsements) and visas, single number series",7,0,0.0
A6914,"Australian Military Forces; command, staff and extra-regimental appointment lists",8,0,0.0
A6922,Policy and working files of the Directorate of Staff Duties [DSD] of Army Headquarters,34,0,0.0
A6924,Commander's diaries of First Division,3,0,0.0
A6932,History record sets of the Army Historical Research Staff,15,0,0.0
A6933,Discharge documents of sailors discharged from the Navy in absentia.,4,0,0.0
A6951,Folders of Minutes of Meetings and Agenda Papers,16,0,0.0
A6952,"'Chairman's files'- Correspondence of the [War Archives] Committee's Chairman 
[Dr C E W Bean]",16,0,0.0
A6953,Papers of the Committee's Secretary [Mr A J Kenney and others],8,0,0.0
A6954,"Unregistered files relating to Archives and Records, assembled by Messrs W R Cumming and J McCusker",7,0,0.0
A6960,Inquiry into the Philippines,34,0,0.0
A6961,"Records of the Sub-Committee on Disarmament and Arms Control,  single number series",59,0,0.0
A6968,"Records relating to the Review of Prohibited Immigration, single number series with 'CPI' prefix",15,0,0.0
A6969,"General files relating to the Efficiency Audit Report Inquiry, multiple number series with 'EA' [Efficiency Audit] prefix",3,0,0.0
A6970,"Records relating to the Inquiry into Telecom's Zonal Charging Policies, single number with 'TC' [Telecom Charging] prefix",24,0,0.0
A6971,Records relating to the Review of the Auditor-General's Efficiency Audit Report on the Control over Manpower and Property by the Overseas Telecommunications Commission (Aust),7,0,0.0
A6972,"Files relating to the Inquiry into Commonwealth Administration of Nursing Programs, single number series with ""NHP"" prefix",12,0,0.0
A6973,"Records relating to the Lightstations Inquiry, single number series with 'LS' [Lightstation] prefix",36,0,0.0
A6974,"Records relating to the Youth, Sport and Recreation Inquiry",67,0,0.0
A6975,Inquiry into Invalidity Provisions of the Commonwealth Superannuation Scheme,2,0,0.0
A6981,Tape recordings of Commonwealth Parliamentary excerpts,182,0,0.0
A6982,Records relating to the Inquiry into the Hospitality Industry in the Australian Capital Territory,30,0,0.0
A6984,"General files of the Main Committee for the 33rd Parliament, single number series",33,0,0.0
A6985,"Miscellaneous files of the House of Representatives Joint Parliamentary Committee on Foreign Affairs and Defence for the 28th to 32nd Parliaments, single number series with 'SG' [Senate General] prefix",71,0,0.0
A6998,Nominal index cards for permanent entry (migration),2,0,0.0
A7007,"Files relating to the Joint Select Committee on Telecommunication Interception, single number series",21,0,0.0
A7010,"Registration and movement cards for CRS A976, Correspondence files, annual single number series",4,0,0.0
A7014,"Correspondence files, multiple number series",2,0,0.0
A7031,"Cards relating to civilians, missing persons and missionaries, Papua and New Guinea",2,0,0.0
A7033,Applications for Mining Leases in the Northern Territory with accompanying documents,147,0,0.0
A7042,Volumes of Commonwealth Government Acquisition Register,16,0,0.0
A7058,"Papers of the reference: Children and Youth under Institutional and other forms of care. [Correspondence files, single number series with various prefixes]",91,0,0.0
A7060,"Papers of the Reference: The present state and prospects of the Australian Export Coal Industry with particular reference to its contribution to the economy [General and evidence files, single number series with various prefixes]",49,0,0.0
A7062,"Papers of the reference: Omega Navigational Installation [Alpha-numeric series with ""JFAD"" (Joint Foreign Affairs and Defence) prefix]",17,0,0.0
A7063,Submissions of the reference: Omega Navigational Installation [single number series],13,0,0.0
A7064,"Transcripts of evidence, background material and report relating to reference: Omega Navigational Installation",5,0,0.0
A7067,"Correspondence files, single number series with 'ER' [Electoral reform] prefix",41,0,0.0
A7068,"General files, multiple number series with ""G"" prefix",11,0,0.0
A7069,"Territorial Representation files, single number series with ""TR"" prefix",6,0,0.0
A7073,"Policy files relating to taxation, multiple number series with 'J' [Policy] prefix",210,0,0.0
A7081,"Staff files, multiple number series with 'S' [Staff] prefix",49,0,0.0
A7101,Miscellaneous papers re employment of staff for New Guinea,16,0,0.0
A7103,Staff files 'T' series,2,0,0.0
A7109,"""Dead"" card index of Registered Aliens",11,0,0.0
A7110,Central card index of registered aliens,212,0,0.0
A7127,"Registration cards for CRS A2910, Correspondence files, multiple number series, (Class 400)",3,0,0.0
A7136,Records relating to the Inquiry into Commonwealth Assistance to the Arts,60,0,0.0
A7137,Records relating to the Review of Five Auditor-General's Efficiency Audit Reports into the Australian Taxation Office,12,0,0.0
A7138,"Files of the Civil Coastal Surveillance Co-ordination Inquiry, multiple number series with ""CS"" [Coastal Surveillance] prefix",23,0,0.0
A7139,Records relating to the Meteorological Services Inquiry,21,0,0.0
A7140,Inquiry into Telecom's Zonal and Charging Policies in Rural and Remote Areas.,50,0,0.0
A7153,"Registers of inwards correspondence from Departments, chronological series",4,0,0.0
A7155,"General Files, single number series with ""GA"" prefix and occasional alphabetical suffix",20,0,0.0
A7156,"Files of the Inquiry into the Metropolitan Policy and Development Plan, single number series with ""MP"" prefix and alphabetical suffix",47,0,0.0
A7160,"Registration and movement cards for 'M' (Management) portion of CRS A9488, correspondence files, annual single number series",3,0,0.0
A7162,"Registration and movement cards for 'E' (Fiscal Policy Division) portion of A9488, correspondence files, annual single number series",3,0,0.0
A7163,"Registration and movement cards for 'F' (Financial Institutions Division) portion of CRS A9488, correspondence files, annual single number series, with alphabetical prefixes",3,0,0.0
A7164,"Registration and movement cards for A9488, correspondence files, annual single number series with 'I' (Incomes) prefix",2,0,0.0
A7165,"Registration and movement cards for 'R' (Revenue Loans and Investments Division) portion of CRS A9488, correspondence files, annual single number series with alphabetical prefixes",4,0,0.0
A7166,"Registration and movement cards for 'A' (relating to Taxation Policy Division) protion of CRS A9488, correspondence files, annual single number series with alphabetical prefixes",4,0,0.0
A7167,"Registration and movement cards for 'O' (Overseas Economic Relations Division) protion of CRS A9488, correspondence files, annual single number series with alphabetical prefixes",5,0,0.0
A7168,Inquiry and administrative files of the Senate Select Committee on Human Embryo Experiment Bill 1985,60,0,0.0
A7169,"Submission files of the Senate Select Committee on the Human Embryo Experiment Bill 1985, single number series with ""S"" [Submission] prefix",12,0,0.0
A7175,"Establishment files, annual single number series with ""CE"" and ""CP"" prefixes",19,0,0.0
A7177,"Transcripts of Inquiry Hearings into the Taxation of Gold Mining, single number series",4,0,0.0
A7178,"Chairman's copies of submissions and material relating to Public Hearings, of the Inquiry into the Taxation of Gold Mining, single number series",7,0,0.0
A7179,Computer Printouts relating to the Inquiry into the Taxation of Gold Mining,14,0,0.0
A7180,"Final report of Inquiry into the Taxation of Gold Mining, single number series",4,0,0.0
A7190,Inquiry into the Aboriginal Homeland Centres,47,0,0.0
A7206,General files relating to the Reference: Exploitation of the natural resources of the Australian Antarctic Territory,8,0,0.0
A7209,"Correspondence files with ""CER"" [Closer Economic Relations] prefix relating to the reference The Development of Closer Economic Relations Between Australia and New Zealand",14,0,0.0
A7210,Submissions and reports relating to the reference The Development of Closer Economic Relations Between Australia and New Zealand,74,0,0.0
A7211,"Records of the Sub-Committee on the Jackson Report on Overseas Aid, single number series",11,0,0.0
A7212,"Records of the Sub-committee on Australia and ASEAN, single number series",39,0,0.0
A7213,"Papers of the Reference: The Income Tax Regulations (Amendment), as contained in Statutory Rules 1983 No.111, and made under the Income Tax Assessment Act 1936, single number series with ""ITR"" prefix",11,0,0.0
A7214,Papers of the Reference: the practical operation of the Prescribed Payments System of Taxation,5,0,0.0
A7215,"General papers of the Reference:the establishment, operation, administration and accountability of non-statutory bodies, single number series with ""NSB.1"" prefix",10,0,0.0
A7217,"General papers of the Reference: the establishment, operation, administration and accountability of non-statutory bodies, single number series with ""NSB.2"" prefix",7,0,0.0
A7218,"Questionnaires and computer printouts for the reference: the establishment, operation, administration and accountability of non-statutory bodies, single number series with 'Q.2' or 'C' prefix",5,0,0.0
A7219,"Submission files of the Joint Committee on an Australia Card, single number series",127,0,0.0
A7240,"Hansard transcripts of evidence, single number series with ""T"" [Transcript] prefix",19,0,0.0
A7241,"Incorporated documents, single number series with ""ID"" [Incorporated Documents] prefix",13,0,0.0
A7242,"General files of the Joint Select Committee on the Australia Card, multiple number series with ""AC"" [Australia Card] prefix",19,0,0.0
A7245,"Ships' Passenger Lists,Inwards (Form P2),Sydney.",2,0,0.0
A7310,"Subject index cards for classified files with 'O' infix in CRS A571 and CRS A3720, Correspondence files, annual single number series",4,0,0.0
A7317,Records relating to the Inquiry into the Aviation Industry,87,0,0.0
A7318,Records relating to the Review of efficiency audits of the installation and maintenance of Airway facilities by the Department of Aviation,6,0,0.0
A7322,Records relating to the Australian Defence Forces Management/Structure Inquiry,62,0,0.0
A7324,"Submission files of the Senate Select Committee on Television Equalisation, single number series",85,0,0.0
A7325,General papers on the Reference: the provisions of the Broadcasting Amendment Bill 1986 and the Television Licence Fees Amendment Bill 1986,14,0,0.0
A7326,"Correspondence files, multiple number series (second uniform post system) (Peking/ (by 1982) Beijing)",658,0,0.0
A7327,"Migration case files, annual single number series (Peking/ (by 1982) Beijing)",3211,0,0.0
A7341,"Index for CRS A7342, photographs illustrating the history and functions of the Repatriation Commission and the Repatriation Departments since the end of the First World War",3,0,0.0
A7352,Papers of the Reference: Technology Assessment in Australia,9,0,0.0
A7357,Microfilm copies of Papua and New Guinea Patrol reports collected by Mr Ivan F Champion,2,0,0.0
A7358,"General administrative files, multiple number series with ""DM"" [Defence Matters] and ""ISD"" [Industrial Support for Defence] prefixes",11,0,0.0
A7360,Files relating to the inquiry into the Auditor-General's Efficiency Audit Report on Construction Project Management practised by the Department of Housing and Construction,14,0,0.0
A7362,Records of the inquiry on Australian-US Relations - Extraterritorial application of US Laws,17,0,0.0
A7363,Records of the inquiry on Australian-US Relations - ANZUS Alliance,11,0,0.0
A7364,"General files, alphanumeric series",19,0,0.0
A7371,Reports on proposals for variations of the plan of lay-out of the city of Canberra and its environs - master set,18,0,0.0
A7372,Papers of the Inquiry into the proportion of municipal and state type costs which should be met by the Australian Capital Territory community,6,0,0.0
A7373,"Papers of the Inquiry into employment opportunities, single number series",3,0,0.0
A7380,"Migration case files, single number series with year suffix (San Francisco)",2174,0,0.0
A7381,"Migration case files, annual single number series (Singapore)",2864,0,0.0
A7386,Volumes of minutes of meetings and memoranda of the British Commonwealth Meeting - April 1945 [prior to the United Nations  Conference on World Organisation in San Francisco],3,0,0.0
A7393,"'BULLETINS' of the Commonwealth Office of Education, dealing with some particular aspects of education, set number and chronological series.",65,0,0.0
A7396,"'EDUCATION NEWS' 1947-1969, a general news bulletin, arranged by volume, item and date.",44,0,0.0
A7413,"Migration case files, annual single number series (Berne)",2475,0,0.0
A7419,Nominal index for pre-1904 South Australian naturalizations,2,0,0.0
A7433,"Subject index to CRS A7432, Legal Aid and Financial Assistance case and administration files, annual single number series with alphabetical infix",2,0,0.0
A7434,"Subject index cards to CRS 7432, Legal Aid and Financial Assistance case and administration files, annual single number series with alphabetical infix",2,0,0.0
A7435,"Nominal index cards to CRS A7432, Legal Aid and Financial Assistance case and administration files",8,0,0.0
A7442,General files relating to Private Hospitals and Nursing Homes in Australia.,97,0,0.0
A7443,"Nursing Home files, single number series with NH [Nursing Home] prefix.",32,0,0.0
A7444,"Private Hospital files, single number series with PH [Private Hospital] prefix.",40,0,0.0
A7446,Papers of the Reference: Australia's relations with Papua New Guinea,5,0,0.0
A7448,Papers of the Reference: Land Acquisition in New South Wales by the Australian Army,106,0,0.0
A7457,"Victorian Council of Defence - minute books, single number series",3,0,0.0
A7460,"Patronage books [register and index of correspondents], single number series with 'PB' prefix",11,0,0.0
A7463,Background and secretariat papers,14,0,0.0
A7464,Papers and photographs relating to the report of the Committee of Inquiry into Museums and National Collections,48,0,0.0
A7465,"Nominal index to submission files, single number series",2,0,0.0
A7469,"Correspondence files, annual single number series",47,0,0.0
A7480,"Index cards to portion of CRS A425, correspondence files, annual single number series",2,0,0.0
A7483,Historical audio tapes relating to the Women's Royal Australian Army Corps (WRAAC),5,0,0.0
A7484,"Historical record sets relating to the Women's Royal Australian Army Corps (WRAAC), Sets 1 to 4",53,0,0.0
A7489,"Migration case files, annual single number series (Vancouver)",3212,0,0.0
A7493,Papers of the Traffic Law Enforcement Inquiry,26,0,0.0
A7494,Papers of the Motorcycle and Bicycle Helmet Safety Inquiry,69,0,0.0
A7495,General correspondence files of the Road Safety Committee [33rd Parliament],31,0,0.0
A7496,Papers of the Sports Aviation Safety Inquiry,95,0,0.0
A7498,"Register of British Ships: Main Register, Port of Fremantle",30,0,0.0
A7499,"Register of British Ships: Index by name of ship, Port of Fremantle.",3,0,0.0
A7500,"Register of British Ships: Appropriation book for official numbers, Port of Fremantle.",3,0,0.0
A7501,Nominal index cards for migration case files (Belgrade),2,0,0.0
A7503,"Folders of correspondence, reports and maps relating to variations to the City Plan of Canberra, single number series",3,0,0.0
A7505,"Register of British ships: Main Register prior to Merchant Shipping Act, 1854, Port Adelaide.",5,0,0.0
A7506,"Register of British Ships: Continuation Register, Port Adelaide. .",2,0,0.0
A7507,"Register of British Ships: Certificates of British Registry, Port Adelaide.",3,0,0.0
A7508,"Register of British Ships: Index by name of ship, Port Adelaide.",3,0,0.0
A7509,"Register of British Ships: Main Register subsequent to Merchant Shipping Act 1854, Port Adelaide.",11,0,0.0
A7510,"Register of British Ships: Appropriation book for official numbers, Port Adelaide.",2,0,0.0
A7511,"Register of British Ships: Registry of Shipping Deeds book, Port Adelaide.",2,0,0.0
A7518,"Register of British Ships: Main Register, Port of Townsville",8,0,0.0
A7519,"Register of British Ships: Appropriation Book for Official Numbers, Port of Townsville",3,0,0.0
A7520,"Register of British Ships: Appropriation Book for Official Numbers, Port of Gladstone.",2,0,0.0
A7522,"Register of British Ships: Main register, Port of Bundaberg",3,0,0.0
A7524,"Correspondence files and background papers, single number series",8,0,0.0
A7525,"General administrative files, single number series",118,0,0.0
A7527,"Register of British Ships: Main register, Port of Maryborough",3,0,0.0
A7529,"Register of British Ships: Main register, Port of Rockhampton",2,0,0.0
A7531,"Register of British Ships: Main register subsequent to Merchant Shipping Act 1854, Port of Brisbane.",4,0,0.0
A7532,"Register of British Ships: Main Register, subsequent to Merchant Shipping Act 1894, Port of Brisbane.",9,0,0.0
A7533,"Register of British Ships: Appropriation Book for Official Numbers, Port of Brisbane",2,0,0.0
A7534,"Register of British Ships: Index by Name of Ship, Port of Brisbane",2,0,0.0
A7539,Papers of the Reference on the Motorcycle and Bicycle Safety Inquiry,60,0,0.0
A7545,"Register of British Ships: Continuation Register, Port of Brisbane",4,0,0.0
A7546,"Register of British Ships: Index by name of ship, Port of Darwin.",2,0,0.0
A7547,"Register of British Ships: Appropriation book for official numbers, Port of Darwin.",2,0,0.0
A7548,"Register of British Ships: Main register, Port of Darwin",3,0,0.0
A7552,"Register of British Ships: Main register, Port of Geelong",3,0,0.0
A7553,"Register of British Ships: Main register, Port Fairy",2,0,0.0
A7554,"Register of British Ships: Main register, Port of Portland",2,0,0.0
A7555,"Register of British Ships: Index by Name of Ship, Port Melbourne",3,0,0.0
A7556,"Register of British Ships: Appropriation Book for Official Numbers, Port Melbourne",3,0,0.0
A7557,"Register of British Ships: Appropriation Book for Official Numbers, Port of Burnie",2,0,0.0
A7558,"Register of British Ships: Main Register, Port of Burnie",4,0,0.0
A7559,"Register of British Ships: Appropriation Book for Official Numbers, Port of Devonport",4,0,0.0
A7560,"Register of British Ships: Main Register, Port of Devonport",3,0,0.0
A7561,"Register of British Ships: Appropriation Book for Official Numbers, Port of Hobart",4,0,0.0
A7562,"Register of British Ships: Main Register (with continuation entries), Port of Hobart",19,0,0.0
A7564,Papers of the Reference on Management of Australia's Defence and National Security,49,0,0.0
A7566,Papers of the Passenger Coach Safety Inquiry,47,0,0.0
A7567,"Papers of the Reference on Alcohol, Drugs and Road Safety",53,0,0.0
A7572,"Register of British Ships: index by name of ship, Port of Newcastle",7,0,0.0
A7573,"Register of British Ships: Appropriation Book for Official Numbers, Port of Newcastle",3,0,0.0
A7574,"Register of British Ships: main register prior to Merchant Shipping Act 1854, Port of Newcastle",4,0,0.0
A7575,"Register of British Ships: Main Register subsequent to Merchant Shipping Act 1854, Port of Newcastle",7,0,0.0
A7576,"Register of British Ships: Continuation Register, Port of Newcastle",3,0,0.0
A7577,"Register of British Ships: Index by name of ship, Port Kembla (NSW)",2,0,0.0
A7580,"Register of British Ships: Appropriation book for official numbers, Port of Sydney.",3,0,0.0
A7581,Personnel history cards,3,0,0.0
A7584,Papers of the Reference on Advertising Standards.,18,0,0.0
A7586,Papers of the Reference on the Review of Committee Reports,21,0,0.0
A7588,"Submissions presented to the Senate Select Committee on Foreign Ownership and Control of Australian Resources, single number series with 'FOC' adn 'AIDC' prefixes",18,0,0.0
A7605,"Concrete-Holland Joint Venture, new Parliament House contract records",4559,0,0.0
A7609,"Register of British Ships: Main register subsequent to Merchant Shipping Act 1854, Port Melbourne",36,0,0.0
A7610,"Register of British Ships: Continuation register, Port Melbourne",13,0,0.0
A7612,Income Tax Return forms (master set),2,0,0.0
A7615,Governor General's Lists of Engagements,25,0,0.0
A7617,Visa Registers - Overseas post - Saigon [Phnom Penh],2,0,0.0
A7622,"Correspondence files, single number series with year prefix (Cyprus)",15,0,0.0
A7625,"Alphabetical index cards to CRS A 7390, Correspondence files, annual single number series (Athens)",11,0,0.0
A7633,"Migration case files, annual single number series (Cologne and Bonn)",1136,0,0.0
A7638,"Files relating to the Inquiry into the National Acoustic Laboratories, single number series with ""NAL"" prefix",21,0,0.0
A7646,"Correspondence files, annual single number series",26,0,0.0
A7648,"Nominal and subject index cards for CRS A452, correspondence files, annual single number series",46,0,0.0
A7650,"Records of the Parliamentary Joint Committee on Constitutional Review, single number with 'CR' [Constitutional Review] prefix",103,0,0.0
A7654,"Correspondence files, multiple number series",22,0,0.0
A7665,Master set of Army Training Films,1903,0,0.0
A7668,Department of Air - Executive Council Minutes,38,0,0.0
A7671,Royal Australian Air Force (RAAF) Headquarters Routine Orders,14,0,0.0
A7673,Royal Australian Air Force (RAAF) Weekly Orders,16,0,0.0
A7675,Royal Australian Air Force (RAAF) Administrative Instruction sets,2,0,0.0
A7686,"General files of the Senate Select Committee on the Development of Canberra, single number series with ""DC"" prefix",3,0,0.0
A7691,Submissions to the Committee on Australian Universities 1957,18,0,0.0
A7693,"General correspondence files of the House of Representatives Standing Committee on Aboriginal and Torres Strait Islander Affairs, single number series",6,0,0.0
A7695,"Reference and inquiry files of the Parliamentary Standing Committee on Public Works, annual single number series with 'PW' [Public Works] prefix",385,0,0.0
A7696,Reports and minutes of evidence of the Parliamentary Standing Committee on Public Works,347,0,0.0
A7697,"General (Annual) Reports of the Parliamentary Standing Committee on Public Works, Single number series with PWC prefix",4,0,0.0
A7698,"General files of the Parliamentary Standing Committee on Public Works, single number series",26,0,0.0
A7705,"Nominal and subject index cards for CRS A7704, discrimination case files, single number series with `N' prefix",2,0,0.0
A7709,Tapes of hearings with professional bodies,8,0,0.0
A7713,"Personal history cards, lexicographical series",2,0,0.0
A7717,"Administrative (including administrative policy) files, multiple number series with alphabetical infix",2,0,0.0
A7722,Papers of the Reference: Off-Shore Petroleum Resources,58,0,0.0
A7723,"Migration case files, annual single number series (Seoul)",1260,0,0.0
A7738,"Colour negatives, two number with 'KCC' [Colour, Commonwealth Heads of Government Meeting - Canberra] prefix",70,0,0.0
A7750,"Grants Commission, State Government files, multiple number series with 'SG' (Special Grants) prefix",66,0,0.0
A7753,"Cabinet Office procedural and housekeeping files, annual single number series",506,0,0.0
A7757,"""Medal"" Cards from the Directorate Naval Personal Services Section.",5,0,0.0
A7761,"Papers of the Reference on the ""Free Radio Time"" Inquiry,  multiple number series",4,0,0.0
A7762,Papers of the Reference on the Second Report of the Joint Select Committee on Electoral Reform.,57,0,0.0
A7763,"Papers of the Reference on the Democratic Elections Inquiry, multiple number series",15,0,0.0
A7764,"Migration case files, multiple number series (Singapore)",5145,0,0.0
A7801,"Subject index cards to Correspondence files, CRS A431 - (portion transferred to ACT Government custody, 1994-1995)",15,0,0.0
A7804,Index Cards of Maintenance Guarantees/Assurance of Support for People Migrating to Australia,2,0,0.0
A7805,General administrative files of the Joint Committee on Foreign Affairs and Defence (34th Australian Parliament),33,0,0.0
A7808,Papers of the Reference into the Aboriginal Development Commission Inquiry,38,0,0.0
A7809,Papers of the Reference into Public Service Efficiency Review Mechanisms Inquiry,17,0,0.0
A7811,"Inquiry into the Great Barrier Reef, single number series",8,0,0.0
A7812,"Papers of the Reference into Retail Trading Hours Inquiry, single number series",20,0,0.0
A7820,Photographs and audio visual records of the ACT Office of the Australian Bicentennial Authority,145,0,0.0
A7821,"Papers of the Reference into the Murrumbidgee River Inquiry, single number series",27,0,0.0
A7822,General files of the House of Representatives Standing Committee on Road Safety,86,0,0.0
A7823,"Migration case files, annual single number series (Manila)",17215,0,0.0
A7824,"Correspondence files, multiple number series (first uniform post system) (Manila)",39,0,0.0
A7825,Papers of the reference into Traffic Law Enforcement Inquiry [II],31,0,0.0
A7829,"Inquiry into the Passenger Motor Vehicle Safety, single number with RSV prefix",43,0,0.0
A7830,Papers of the reference into School Bus Safety,42,0,0.0
A7832,General files relating to possible areas for inquiry by Standing Committee on Road Safety,2,0,0.0
A7833,General files of the House of Representatives Standing Committee on Transport Safety,28,0,0.0
A7842,Promotional Audio Tapes,31,0,0.0
A7850,Field Officers' Working Papers,3,0,0.0
A7859,Construction Manager's Records,6,0,0.0
A7861,"Information booklets dealing with some particular aspect of education, arranged by title and year",7,0,0.0
A7865,"Records of the Select Committee on Aircraft Noise [II], Single number series.",86,0,0.0
A7867,"Papers of the reference into ""Personnel Wastage in the Defence Force"" inquiry.",23,0,0.0
A7876,"Correspondence files, multiple number series",6,0,0.0
A7877,"Correspondence files, annual single number series",201,0,0.0
A7900,Name Index Cards for preliminary enquiries files.,30,0,0.0
A7904,"Correspondence files (data file system), subject-classified composite single number series",23,0,0.0
A7910,Papers of the reference for the Inquiry into Counselling and Ancillary Services for Vietnam Veterans.,23,0,0.0
A7916,Papers of reference for the inquiry into Higher Education,30,0,0.0
A7917,Papers of reference for the inquiry into entry or return to the workforce by Social Security Pensioners,43,0,0.0
A7918,Papers of the reference for the Inquiry into Administration of Environment Protection Legislation,6,0,0.0
A7921,"Migration case files, annual single number series (Sliema, Malta)",563,0,0.0
A7925,Visa Registers (Capetown),4,0,0.0
A7928,Migration case files (Capetown) (second system),2589,0,0.0
A7929,Migration case files - Capetown (third system),492,0,0.0
A7952,Ministerial files relating to the Aboriginal Development Commission,6,0,0.0
A7960,"Migration case files, multiple number series (Nairobi)",169,0,0.0
A7969,"Migration case files, annual single number series (Toronto)",2437,0,0.0
A7978,Visa Registers (Issued in Australia),5,0,0.0
A7979,Volume of Commonwealth War Housing Trust - trust activities in Australia,3,0,0.0
A7986,"Nominal index cards to CRS A7985, Migration case files (Copenhagen)",3,0,0.0
A7992,"Migration case files, annual single number series (Kuwait)",224,0,0.0
A7994,"Migration case files, annual single number (Port Louis)",12,0,0.0
A7996,"Correspondence files, annual single number series",135,0,0.0
A7998,"Records relating to Industrial Conferences, Seminars and Meetings",7,0,0.0
A8007,"Papers of Reference of the Review of the Australian International Development Assistance Bureau and Australia's Overseas Aid Program, single number series with 'JR' prefix",19,0,0.0
A8008,"Papers of Reference for the Inquiry ""An Apple for the Teacher - Choice and Technology in Learning""",41,0,0.0
A8009,General files on the Joint Committee on Publications,31,0,0.0
A8018,"Papers of the reference for the Inquiry into the Constitution Alteration (Democratic Elections) Bill 1987,  single number series",13,0,0.0
A8019,"Migration case files, annual single number series (Chicago)",807,0,0.0
A8026,"Correspondence files, multiple number series with `NR' prefix of the Senate Standing Committee on National Resources.",11,0,0.0
A8030,"Papers of the Defence Sub-Committee Inquiry into 'The Priorities for Australia's Countermeasure Needs', single number with alphabetical prefix",36,0,0.0
A8032,Papers of the reference for the Inquiry into the Report on the Efficiency Scrutiny into Regionalisation within the Australian Electoral Commission,13,0,0.0
A8033,"Migration case files, annual single number series (Kuala Lumpur)",1626,0,0.0
A8034,"General files relating to the Joint Select Committee on Video Material (second series), single number series with various alphabetical prefixes",86,0,0.0
A8036,Maps and plans of proposed Federal Capital Sites,9,0,0.0
